1200;1050;900;1200;1050;900;1200;1050;900
10;10;10;1;1;1;0.1;0.1;0.1
2.19E+13;4.80E+13;9.35E+13;1.38E+13;3.30E+13;7.15E+13;5.29E+12;1.48E+13;4.01E+13
2.20E+13;4.81E+13;9.39E+13;1.38E+13;3.30E+13;7.17E+13;5.29E+12;1.48E+13;4.02E+13
2.20E+13;4.82E+13;9.42E+13;1.38E+13;3.30E+13;7.19E+13;5.29E+12;1.47E+13;4.03E+13
2.20E+13;4.83E+13;9.45E+13;1.38E+13;3.31E+13;7.21E+13;5.29E+12;1.47E+13;4.04E+13
2.20E+13;4.84E+13;9.48E+13;1.38E+13;3.31E+13;7.23E+13;5.29E+12;1.46E+13;4.04E+13
2.20E+13;4.85E+13;9.51E+13;1.38E+13;3.32E+13;7.25E+13;5.29E+12;1.46E+13;4.05E+13
2.20E+13;4.86E+13;9.54E+13;1.38E+13;3.32E+13;7.28E+13;5.29E+12;1.45E+13;4.06E+13
2.20E+13;4.86E+13;9.57E+13;1.38E+13;3.32E+13;7.30E+13;5.29E+12;1.45E+13;4.07E+13
2.20E+13;4.87E+13;9.60E+13;1.38E+13;3.33E+13;7.32E+13;5.29E+12;1.45E+13;4.07E+13
2.20E+13;4.88E+13;9.63E+13;1.38E+13;3.33E+13;7.34E+13;5.29E+12;1.44E+13;4.08E+13
2.21E+13;4.89E+13;9.66E+13;1.38E+13;3.34E+13;7.36E+13;5.29E+12;1.44E+13;4.09E+13
2.21E+13;4.90E+13;9.69E+13;1.38E+13;3.34E+13;7.38E+13;5.29E+12;1.43E+13;4.09E+13
2.21E+13;4.91E+13;9.73E+13;1.38E+13;3.34E+13;7.40E+13;5.28E+12;1.43E+13;4.10E+13
2.21E+13;4.92E+13;9.76E+13;1.38E+13;3.35E+13;7.42E+13;5.28E+12;1.42E+13;4.11E+13
2.21E+13;4.92E+13;9.79E+13;1.38E+13;3.35E+13;7.44E+13;5.28E+12;1.42E+13;4.12E+13
2.21E+13;4.93E+13;9.82E+13;1.38E+13;3.36E+13;7.46E+13;5.28E+12;1.41E+13;4.12E+13
2.21E+13;4.94E+13;9.85E+13;1.39E+13;3.36E+13;7.48E+13;5.28E+12;1.41E+13;4.13E+13
2.21E+13;4.95E+13;9.88E+13;1.39E+13;3.36E+13;7.50E+13;5.28E+12;1.40E+13;4.14E+13
2.21E+13;4.96E+13;9.91E+13;1.39E+13;3.37E+13;7.52E+13;5.28E+12;1.40E+13;4.14E+13
2.21E+13;4.97E+13;9.94E+13;1.39E+13;3.37E+13;7.54E+13;5.28E+12;1.40E+13;4.15E+13
2.22E+13;4.97E+13;9.97E+13;1.39E+13;3.37E+13;7.56E+13;5.28E+12;1.39E+13;4.16E+13
2.22E+13;4.98E+13;1.00E+14;1.39E+13;3.38E+13;7.58E+13;5.28E+12;1.39E+13;4.16E+13
2.22E+13;4.99E+13;1.00E+14;1.39E+13;3.38E+13;7.60E+13;5.28E+12;1.38E+13;4.17E+13
2.22E+13;5.00E+13;1.01E+14;1.39E+13;3.39E+13;7.62E+13;5.28E+12;1.38E+13;4.18E+13
2.22E+13;5.01E+13;1.01E+14;1.39E+13;3.39E+13;7.64E+13;5.28E+12;1.38E+13;4.18E+13
2.22E+13;5.01E+13;1.01E+14;1.39E+13;3.39E+13;7.66E+13;5.28E+12;1.37E+13;4.19E+13
2.22E+13;5.02E+13;1.01E+14;1.39E+13;3.40E+13;7.68E+13;5.28E+12;1.37E+13;4.19E+13
2.22E+13;5.03E+13;1.02E+14;1.39E+13;3.40E+13;7.70E+13;5.28E+12;1.36E+13;4.20E+13
2.22E+13;5.04E+13;1.02E+14;1.39E+13;3.40E+13;7.72E+13;5.28E+12;1.36E+13;4.21E+13
2.22E+13;5.04E+13;1.02E+14;1.39E+13;3.41E+13;7.73E+13;5.28E+12;1.36E+13;4.21E+13
2.22E+13;5.05E+13;1.03E+14;1.39E+13;3.41E+13;7.75E+13;5.28E+12;1.35E+13;4.22E+13
2.22E+13;5.06E+13;1.03E+14;1.39E+13;3.41E+13;7.77E+13;5.28E+12;1.35E+13;4.23E+13
2.23E+13;5.07E+13;1.03E+14;1.39E+13;3.42E+13;7.79E+13;5.28E+12;1.35E+13;4.23E+13
2.23E+13;5.07E+13;1.03E+14;1.39E+13;3.42E+13;7.81E+13;5.28E+12;1.34E+13;4.24E+13
2.23E+13;5.08E+13;1.04E+14;1.39E+13;3.42E+13;7.83E+13;5.28E+12;1.34E+13;4.24E+13
2.23E+13;5.09E+13;1.04E+14;1.39E+13;3.42E+13;7.85E+13;5.28E+12;1.34E+13;4.25E+13
2.23E+13;5.09E+13;1.04E+14;1.39E+13;3.43E+13;7.87E+13;5.28E+12;1.33E+13;4.26E+13
2.23E+13;5.10E+13;1.05E+14;1.39E+13;3.43E+13;7.89E+13;5.28E+12;1.33E+13;4.26E+13
2.23E+13;5.11E+13;1.05E+14;1.39E+13;3.43E+13;7.90E+13;5.28E+12;1.33E+13;4.27E+13
2.23E+13;5.12E+13;1.05E+14;1.39E+13;3.44E+13;7.92E+13;5.28E+12;1.32E+13;4.27E+13
2.23E+13;5.12E+13;1.05E+14;1.39E+13;3.44E+13;7.94E+13;5.28E+12;1.32E+13;4.28E+13
2.23E+13;5.13E+13;1.06E+14;1.39E+13;3.44E+13;7.96E+13;5.28E+12;1.32E+13;4.28E+13
2.23E+13;5.14E+13;1.06E+14;1.39E+13;3.45E+13;7.98E+13;5.28E+12;1.32E+13;4.29E+13
2.23E+13;5.14E+13;1.06E+14;1.39E+13;3.45E+13;8.00E+13;5.28E+12;1.31E+13;4.30E+13
2.23E+13;5.15E+13;1.07E+14;1.39E+13;3.45E+13;8.01E+13;5.28E+12;1.31E+13;4.30E+13
2.23E+13;5.16E+13;1.07E+14;1.39E+13;3.45E+13;8.03E+13;5.28E+12;1.31E+13;4.31E+13
2.24E+13;5.16E+13;1.07E+14;1.39E+13;3.46E+13;8.05E+13;5.28E+12;1.31E+13;4.31E+13
2.24E+13;5.17E+13;1.07E+14;1.39E+13;3.46E+13;8.07E+13;5.28E+12;1.30E+13;4.32E+13
2.24E+13;5.18E+13;1.08E+14;1.39E+13;3.46E+13;8.09E+13;5.28E+12;1.30E+13;4.32E+13
2.24E+13;5.18E+13;1.08E+14;1.39E+13;3.47E+13;8.10E+13;5.28E+12;1.30E+13;4.33E+13
2.24E+13;5.19E+13;1.08E+14;1.39E+13;3.47E+13;8.12E+13;5.28E+12;1.30E+13;4.33E+13
2.24E+13;5.20E+13;1.09E+14;1.39E+13;3.47E+13;8.14E+13;5.28E+12;1.30E+13;4.34E+13
2.24E+13;5.20E+13;1.09E+14;1.39E+13;3.47E+13;8.16E+13;5.29E+12;1.29E+13;4.34E+13
2.24E+13;5.21E+13;1.09E+14;1.39E+13;3.48E+13;8.17E+13;5.29E+12;1.29E+13;4.35E+13
2.24E+13;5.22E+13;1.09E+14;1.39E+13;3.48E+13;8.19E+13;5.29E+12;1.29E+13;4.35E+13
2.24E+13;5.22E+13;1.10E+14;1.39E+13;3.48E+13;8.21E+13;5.29E+12;1.29E+13;4.36E+13
2.24E+13;5.23E+13;1.10E+14;1.39E+13;3.48E+13;8.23E+13;5.29E+12;1.29E+13;4.37E+13
2.24E+13;5.23E+13;1.10E+14;1.39E+13;3.49E+13;8.24E+13;5.29E+12;1.29E+13;4.37E+13
2.24E+13;5.24E+13;1.10E+14;1.39E+13;3.49E+13;8.26E+13;5.29E+12;1.28E+13;4.38E+13
2.24E+13;5.25E+13;1.11E+14;1.39E+13;3.49E+13;8.28E+13;5.29E+12;1.28E+13;4.38E+13
2.24E+13;5.25E+13;1.11E+14;1.39E+13;3.49E+13;8.30E+13;5.29E+12;1.28E+13;4.39E+13
2.24E+13;5.26E+13;1.11E+14;1.39E+13;3.50E+13;8.31E+13;5.29E+12;1.28E+13;4.39E+13
2.24E+13;5.26E+13;1.12E+14;1.39E+13;3.50E+13;8.33E+13;5.29E+12;1.28E+13;4.39E+13
2.24E+13;5.27E+13;1.12E+14;1.39E+13;3.50E+13;8.35E+13;5.29E+12;1.28E+13;4.40E+13
2.24E+13;5.28E+13;1.12E+14;1.39E+13;3.50E+13;8.36E+13;5.29E+12;1.28E+13;4.40E+13
2.25E+13;5.28E+13;1.12E+14;1.39E+13;3.51E+13;8.38E+13;5.29E+12;1.28E+13;4.41E+13
2.25E+13;5.29E+13;1.13E+14;1.39E+13;3.51E+13;8.40E+13;5.29E+12;1.27E+13;4.41E+13
2.25E+13;5.29E+13;1.13E+14;1.39E+13;3.51E+13;8.41E+13;5.29E+12;1.27E+13;4.42E+13
2.25E+13;5.30E+13;1.13E+14;1.39E+13;3.51E+13;8.43E+13;5.29E+12;1.27E+13;4.42E+13
2.25E+13;5.31E+13;1.13E+14;1.39E+13;3.51E+13;8.45E+13;5.29E+12;1.27E+13;4.43E+13
2.25E+13;5.31E+13;1.14E+14;1.39E+13;3.52E+13;8.46E+13;5.29E+12;1.27E+13;4.43E+13
2.25E+13;5.32E+13;1.14E+14;1.39E+13;3.52E+13;8.48E+13;5.29E+12;1.27E+13;4.44E+13
2.25E+13;5.32E+13;1.14E+14;1.39E+13;3.52E+13;8.50E+13;5.29E+12;1.27E+13;4.44E+13
2.25E+13;5.33E+13;1.14E+14;1.39E+13;3.52E+13;8.51E+13;5.29E+12;1.27E+13;4.45E+13
2.25E+13;5.33E+13;1.15E+14;1.39E+13;3.53E+13;8.53E+13;5.29E+12;1.27E+13;4.45E+13
2.25E+13;5.34E+13;1.15E+14;1.39E+13;3.53E+13;8.54E+13;5.29E+12;1.27E+13;4.46E+13
2.25E+13;5.34E+13;1.15E+14;1.39E+13;3.53E+13;8.56E+13;5.29E+12;1.27E+13;4.46E+13
2.25E+13;5.35E+13;1.15E+14;1.39E+13;3.53E+13;8.58E+13;5.29E+12;1.27E+13;4.46E+13
2.25E+13;5.35E+13;1.16E+14;1.39E+13;3.53E+13;8.59E+13;5.29E+12;1.27E+13;4.47E+13
2.25E+13;5.36E+13;1.16E+14;1.39E+13;3.54E+13;8.61E+13;5.29E+12;1.27E+13;4.47E+13
2.25E+13;5.37E+13;1.16E+14;1.39E+13;3.54E+13;8.62E+13;5.29E+12;1.27E+13;4.48E+13
2.25E+13;5.37E+13;1.16E+14;1.39E+13;3.54E+13;8.64E+13;5.29E+12;1.27E+13;4.48E+13
2.25E+13;5.38E+13;1.17E+14;1.39E+13;3.54E+13;8.66E+13;5.29E+12;1.27E+13;4.49E+13
2.25E+13;5.38E+13;1.17E+14;1.39E+13;3.54E+13;8.67E+13;5.29E+12;1.27E+13;4.49E+13
2.25E+13;5.39E+13;1.17E+14;1.39E+13;3.55E+13;8.69E+13;5.29E+12;1.27E+13;4.49E+13
2.25E+13;5.39E+13;1.17E+14;1.39E+13;3.55E+13;8.70E+13;5.29E+12;1.27E+13;4.50E+13
2.25E+13;5.40E+13;1.18E+14;1.39E+13;3.55E+13;8.72E+13;5.29E+12;1.27E+13;4.50E+13
2.25E+13;5.40E+13;1.18E+14;1.39E+13;3.55E+13;8.73E+13;5.29E+12;1.27E+13;4.51E+13
2.25E+13;5.41E+13;1.18E+14;1.39E+13;3.55E+13;8.75E+13;5.29E+12;1.27E+13;4.51E+13
2.25E+13;5.41E+13;1.18E+14;1.39E+13;3.56E+13;8.77E+13;5.29E+12;1.27E+13;4.51E+13
2.25E+13;5.42E+13;1.19E+14;1.39E+13;3.56E+13;8.78E+13;5.29E+12;1.27E+13;4.52E+13
2.25E+13;5.42E+13;1.19E+14;1.39E+13;3.56E+13;8.80E+13;5.29E+12;1.27E+13;4.52E+13
2.26E+13;5.43E+13;1.19E+14;1.39E+13;3.56E+13;8.81E+13;5.29E+12;1.27E+13;4.53E+13
2.26E+13;5.43E+13;1.19E+14;1.39E+13;3.56E+13;8.83E+13;5.29E+12;1.27E+13;4.53E+13
2.26E+13;5.43E+13;1.20E+14;1.39E+13;3.56E+13;8.84E+13;5.29E+12;1.27E+13;4.53E+13
2.26E+13;5.44E+13;1.20E+14;1.39E+13;3.57E+13;8.86E+13;5.29E+12;1.27E+13;4.54E+13
2.26E+13;5.44E+13;1.20E+14;1.39E+13;3.57E+13;8.87E+13;5.29E+12;1.27E+13;4.54E+13
2.26E+13;5.45E+13;1.20E+14;1.39E+13;3.57E+13;8.89E+13;5.29E+12;1.27E+13;4.55E+13
2.26E+13;5.45E+13;1.21E+14;1.39E+13;3.57E+13;8.90E+13;5.29E+12;1.27E+13;4.55E+13
2.26E+13;5.46E+13;1.21E+14;1.39E+13;3.57E+13;8.92E+13;5.29E+12;1.27E+13;4.55E+13
2.26E+13;5.46E+13;1.21E+14;1.39E+13;3.57E+13;8.93E+13;5.29E+12;1.27E+13;4.56E+13
2.26E+13;5.47E+13;1.21E+14;1.39E+13;3.58E+13;8.95E+13;5.29E+12;1.27E+13;4.56E+13
2.26E+13;5.47E+13;1.22E+14;1.39E+13;3.58E+13;8.96E+13;5.29E+12;1.27E+13;4.56E+13
2.26E+13;5.48E+13;1.22E+14;1.39E+13;3.58E+13;8.97E+13;5.29E+12;1.27E+13;4.57E+13
2.26E+13;5.48E+13;1.22E+14;1.39E+13;3.58E+13;8.99E+13;5.29E+12;1.27E+13;4.57E+13
2.26E+13;5.49E+13;1.22E+14;1.39E+13;3.58E+13;9.00E+13;5.29E+12;1.27E+13;4.58E+13
2.26E+13;5.49E+13;1.23E+14;1.39E+13;3.58E+13;9.02E+13;5.29E+12;1.27E+13;4.58E+13
2.26E+13;5.49E+13;1.23E+14;1.39E+13;3.59E+13;9.03E+13;5.29E+12;1.28E+13;4.58E+13
2.26E+13;5.50E+13;1.23E+14;1.39E+13;3.59E+13;9.05E+13;5.29E+12;1.28E+13;4.58E+13
2.26E+13;5.50E+13;1.23E+14;1.39E+13;3.59E+13;9.06E+13;5.29E+12;1.28E+13;4.59E+13
2.26E+13;5.51E+13;1.24E+14;1.39E+13;3.59E+13;9.08E+13;5.29E+12;1.28E+13;4.59E+13
2.26E+13;5.51E+13;1.24E+14;1.39E+13;3.59E+13;9.09E+13;5.29E+12;1.28E+13;4.59E+13
2.26E+13;5.52E+13;1.24E+14;1.39E+13;3.59E+13;9.10E+13;5.29E+12;1.28E+13;4.59E+13
2.26E+13;5.52E+13;1.24E+14;1.39E+13;3.60E+13;9.12E+13;5.29E+12;1.28E+13;4.59E+13
2.26E+13;5.52E+13;1.24E+14;1.39E+13;3.60E+13;9.13E+13;5.29E+12;1.28E+13;4.60E+13
2.26E+13;5.53E+13;1.25E+14;1.39E+13;3.60E+13;9.15E+13;5.29E+12;1.28E+13;4.60E+13
2.26E+13;5.53E+13;1.25E+14;1.39E+13;3.60E+13;9.16E+13;5.29E+12;1.28E+13;4.60E+13
2.26E+13;5.54E+13;1.25E+14;1.39E+13;3.60E+13;9.17E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.54E+13;1.25E+14;1.39E+13;3.60E+13;9.19E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.54E+13;1.26E+14;1.39E+13;3.60E+13;9.20E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.55E+13;1.26E+14;1.39E+13;3.61E+13;9.22E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.55E+13;1.26E+14;1.39E+13;3.61E+13;9.23E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.56E+13;1.26E+14;1.38E+13;3.61E+13;9.24E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.56E+13;1.26E+14;1.38E+13;3.61E+13;9.26E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.56E+13;1.27E+14;1.38E+13;3.61E+13;9.27E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.57E+13;1.27E+14;1.38E+13;3.61E+13;9.28E+13;5.29E+12;1.29E+13;4.60E+13
2.26E+13;5.57E+13;1.27E+14;1.38E+13;3.61E+13;9.30E+13;5.29E+12;1.30E+13;4.60E+13
2.26E+13;5.57E+13;1.27E+14;1.38E+13;3.61E+13;9.31E+13;5.29E+12;1.30E+13;4.60E+13
2.26E+13;5.58E+13;1.28E+14;1.38E+13;3.62E+13;9.32E+13;5.29E+12;1.30E+13;4.59E+13
2.26E+13;5.58E+13;1.28E+14;1.38E+13;3.62E+13;9.34E+13;5.29E+12;1.30E+13;4.59E+13
2.26E+13;5.59E+13;1.28E+14;1.38E+13;3.62E+13;9.35E+13;5.29E+12;1.30E+13;4.59E+13
2.26E+13;5.59E+13;1.28E+14;1.37E+13;3.62E+13;9.36E+13;5.29E+12;1.30E+13;4.59E+13
2.26E+13;5.59E+13;1.29E+14;1.37E+13;3.62E+13;9.38E+13;5.29E+12;1.30E+13;4.59E+13
2.26E+13;5.60E+13;1.29E+14;1.37E+13;3.62E+13;9.39E+13;5.29E+12;1.30E+13;4.58E+13
2.26E+13;5.60E+13;1.29E+14;1.37E+13;3.62E+13;9.40E+13;5.29E+12;1.31E+13;4.58E+13
2.26E+13;5.60E+13;1.29E+14;1.37E+13;3.62E+13;9.42E+13;5.29E+12;1.31E+13;4.58E+13
2.27E+13;5.61E+13;1.29E+14;1.37E+13;3.63E+13;9.43E+13;5.29E+12;1.31E+13;4.58E+13
2.27E+13;5.61E+13;1.30E+14;1.37E+13;3.63E+13;9.44E+13;5.29E+12;1.31E+13;4.57E+13
2.27E+13;5.61E+13;1.30E+14;1.37E+13;3.63E+13;9.45E+13;5.29E+12;1.31E+13;4.57E+13
2.27E+13;5.62E+13;1.30E+14;1.36E+13;3.63E+13;9.47E+13;5.29E+12;1.31E+13;4.57E+13
2.27E+13;5.62E+13;1.30E+14;1.36E+13;3.63E+13;9.48E+13;5.29E+12;1.31E+13;4.56E+13
2.27E+13;5.63E+13;1.30E+14;1.36E+13;3.63E+13;9.49E+13;5.29E+12;1.32E+13;4.56E+13
2.27E+13;5.63E+13;1.31E+14;1.36E+13;3.63E+13;9.50E+13;5.29E+12;1.32E+13;4.56E+13
2.27E+13;5.63E+13;1.31E+14;1.36E+13;3.63E+13;9.52E+13;5.29E+12;1.32E+13;4.55E+13
2.27E+13;5.64E+13;1.31E+14;1.36E+13;3.63E+13;9.53E+13;5.29E+12;1.32E+13;4.55E+13
2.27E+13;5.64E+13;1.31E+14;1.36E+13;3.64E+13;9.54E+13;5.29E+12;1.32E+13;4.55E+13
2.27E+13;5.64E+13;1.32E+14;1.36E+13;3.64E+13;9.55E+13;5.29E+12;1.32E+13;4.54E+13
2.27E+13;5.65E+13;1.32E+14;1.35E+13;3.64E+13;9.57E+13;5.29E+12;1.32E+13;4.54E+13
2.27E+13;5.65E+13;1.32E+14;1.35E+13;3.64E+13;9.58E+13;5.29E+12;1.33E+13;4.53E+13
2.27E+13;5.65E+13;1.32E+14;1.35E+13;3.64E+13;9.59E+13;5.29E+12;1.33E+13;4.53E+13
2.27E+13;5.65E+13;1.32E+14;1.35E+13;3.64E+13;9.60E+13;5.29E+12;1.33E+13;4.52E+13
2.27E+13;5.66E+13;1.33E+14;1.35E+13;3.64E+13;9.62E+13;5.29E+12;1.33E+13;4.52E+13
2.27E+13;5.66E+13;1.33E+14;1.35E+13;3.64E+13;9.63E+13;5.29E+12;1.33E+13;4.52E+13
2.27E+13;5.66E+13;1.33E+14;1.35E+13;3.64E+13;9.64E+13;5.29E+12;1.33E+13;4.51E+13
2.27E+13;5.67E+13;1.33E+14;1.34E+13;3.64E+13;9.65E+13;5.29E+12;1.33E+13;4.51E+13
2.27E+13;5.67E+13;1.33E+14;1.34E+13;3.65E+13;9.67E+13;5.29E+12;1.34E+13;4.50E+13
2.27E+13;5.67E+13;1.34E+14;1.34E+13;3.65E+13;9.68E+13;5.29E+12;1.34E+13;4.49E+13
2.27E+13;5.68E+13;1.34E+14;1.34E+13;3.65E+13;9.69E+13;5.29E+12;1.34E+13;4.49E+13
2.27E+13;5.68E+13;1.34E+14;1.34E+13;3.65E+13;9.70E+13;5.29E+12;1.34E+13;4.48E+13
2.27E+13;5.68E+13;1.34E+14;1.34E+13;3.65E+13;9.71E+13;5.29E+12;1.34E+13;4.48E+13
2.27E+13;5.69E+13;1.34E+14;1.34E+13;3.65E+13;9.72E+13;5.29E+12;1.34E+13;4.47E+13
2.27E+13;5.69E+13;1.35E+14;1.33E+13;3.65E+13;9.74E+13;5.29E+12;1.34E+13;4.47E+13
2.27E+13;5.69E+13;1.35E+14;1.33E+13;3.65E+13;9.75E+13;5.29E+12;1.35E+13;4.46E+13
2.27E+13;5.69E+13;1.35E+14;1.33E+13;3.65E+13;9.76E+13;5.29E+12;1.35E+13;4.46E+13
2.27E+13;5.70E+13;1.35E+14;1.33E+13;3.65E+13;9.77E+13;5.29E+12;1.35E+13;4.45E+13
2.27E+13;5.70E+13;1.35E+14;1.33E+13;3.66E+13;9.78E+13;5.29E+12;1.35E+13;4.44E+13
2.27E+13;5.70E+13;1.36E+14;1.33E+13;3.66E+13;9.80E+13;5.29E+12;1.35E+13;4.44E+13
2.27E+13;5.71E+13;1.36E+14;1.33E+13;3.66E+13;9.81E+13;5.29E+12;1.35E+13;4.43E+13
2.27E+13;5.71E+13;1.36E+14;1.33E+13;3.66E+13;9.82E+13;5.29E+12;1.35E+13;4.42E+13
2.27E+13;5.71E+13;1.36E+14;1.32E+13;3.66E+13;9.83E+13;5.29E+12;1.36E+13;4.42E+13
2.27E+13;5.71E+13;1.36E+14;1.32E+13;3.66E+13;9.84E+13;5.29E+12;1.36E+13;4.41E+13
2.27E+13;5.72E+13;1.37E+14;1.32E+13;3.66E+13;9.85E+13;5.29E+12;1.36E+13;4.40E+13
2.27E+13;5.72E+13;1.37E+14;1.32E+13;3.66E+13;9.86E+13;5.29E+12;1.36E+13;4.40E+13
2.27E+13;5.72E+13;1.37E+14;1.32E+13;3.66E+13;9.88E+13;5.29E+12;1.36E+13;4.39E+13
2.27E+13;5.73E+13;1.37E+14;1.32E+13;3.66E+13;9.89E+13;5.29E+12;1.36E+13;4.38E+13
2.27E+13;5.73E+13;1.37E+14;1.32E+13;3.66E+13;9.90E+13;5.29E+12;1.36E+13;4.38E+13
2.27E+13;5.73E+13;1.38E+14;1.32E+13;3.66E+13;9.91E+13;5.29E+12;1.36E+13;4.37E+13
2.27E+13;5.73E+13;1.38E+14;1.31E+13;3.67E+13;9.92E+13;5.29E+12;1.37E+13;4.36E+13
2.27E+13;5.74E+13;1.38E+14;1.31E+13;3.67E+13;9.93E+13;5.29E+12;1.37E+13;4.36E+13
2.27E+13;5.74E+13;1.38E+14;1.31E+13;3.67E+13;9.94E+13;5.29E+12;1.37E+13;4.35E+13
2.27E+13;5.74E+13;1.38E+14;1.31E+13;3.67E+13;9.95E+13;5.29E+12;1.37E+13;4.34E+13
2.27E+13;5.74E+13;1.39E+14;1.31E+13;3.67E+13;9.96E+13;5.29E+12;1.37E+13;4.33E+13
2.27E+13;5.75E+13;1.39E+14;1.31E+13;3.67E+13;9.98E+13;5.29E+12;1.37E+13;4.33E+13
2.27E+13;5.75E+13;1.39E+14;1.31E+13;3.67E+13;9.99E+13;5.29E+12;1.37E+13;4.32E+13
2.27E+13;5.75E+13;1.39E+14;1.31E+13;3.67E+13;1.00E+14;5.29E+12;1.37E+13;4.31E+13
2.27E+13;5.75E+13;1.39E+14;1.30E+13;3.67E+13;1.00E+14;5.29E+12;1.38E+13;4.30E+13
2.27E+13;5.76E+13;1.40E+14;1.30E+13;3.67E+13;1.00E+14;5.29E+12;1.38E+13;4.30E+13
2.27E+13;5.76E+13;1.40E+14;1.30E+13;3.67E+13;1.00E+14;5.29E+12;1.38E+13;4.29E+13
2.27E+13;5.76E+13;1.40E+14;1.30E+13;3.67E+13;1.00E+14;5.29E+12;1.38E+13;4.28E+13
2.27E+13;5.76E+13;1.40E+14;1.30E+13;3.67E+13;1.01E+14;5.29E+12;1.38E+13;4.27E+13
2.27E+13;5.77E+13;1.40E+14;1.30E+13;3.67E+13;1.01E+14;5.29E+12;1.38E+13;4.27E+13
2.27E+13;5.77E+13;1.41E+14;1.30E+13;3.68E+13;1.01E+14;5.29E+12;1.38E+13;4.26E+13
2.27E+13;5.77E+13;1.41E+14;1.30E+13;3.68E+13;1.01E+14;5.29E+12;1.38E+13;4.25E+13
2.27E+13;5.77E+13;1.41E+14;1.30E+13;3.68E+13;1.01E+14;5.29E+12;1.38E+13;4.24E+13
2.27E+13;5.78E+13;1.41E+14;1.29E+13;3.68E+13;1.01E+14;5.29E+12;1.38E+13;4.23E+13
2.27E+13;5.78E+13;1.41E+14;1.29E+13;3.68E+13;1.01E+14;5.29E+12;1.39E+13;4.23E+13
2.27E+13;5.78E+13;1.42E+14;1.29E+13;3.68E+13;1.01E+14;5.29E+12;1.39E+13;4.22E+13
2.27E+13;5.78E+13;1.42E+14;1.29E+13;3.68E+13;1.01E+14;5.29E+12;1.39E+13;4.21E+13
2.27E+13;5.79E+13;1.42E+14;1.29E+13;3.68E+13;1.01E+14;5.29E+12;1.39E+13;4.20E+13
2.27E+13;5.79E+13;1.42E+14;1.29E+13;3.68E+13;1.02E+14;5.29E+12;1.39E+13;4.19E+13
2.27E+13;5.79E+13;1.42E+14;1.29E+13;3.68E+13;1.02E+14;5.29E+12;1.39E+13;4.18E+13
2.27E+13;5.79E+13;1.42E+14;1.29E+13;3.68E+13;1.02E+14;5.29E+12;1.39E+13;4.18E+13
2.27E+13;5.79E+13;1.43E+14;1.29E+13;3.68E+13;1.02E+14;5.29E+12;1.39E+13;4.17E+13
2.27E+13;5.80E+13;1.43E+14;1.29E+13;3.68E+13;1.02E+14;5.29E+12;1.39E+13;4.16E+13
2.27E+13;5.80E+13;1.43E+14;1.28E+13;3.68E+13;1.02E+14;5.29E+12;1.39E+13;4.15E+13
2.27E+13;5.80E+13;1.43E+14;1.28E+13;3.68E+13;1.02E+14;5.29E+12;1.39E+13;4.14E+13
2.27E+13;5.80E+13;1.43E+14;1.28E+13;3.69E+13;1.02E+14;5.29E+12;1.40E+13;4.13E+13
2.27E+13;5.81E+13;1.44E+14;1.28E+13;3.69E+13;1.02E+14;5.29E+12;1.40E+13;4.13E+13
2.27E+13;5.81E+13;1.44E+14;1.28E+13;3.69E+13;1.02E+14;5.29E+12;1.40E+13;4.12E+13
2.27E+13;5.81E+13;1.44E+14;1.28E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.11E+13
2.27E+13;5.81E+13;1.44E+14;1.28E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.10E+13
2.27E+13;5.81E+13;1.44E+14;1.28E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.09E+13
2.27E+13;5.82E+13;1.44E+14;1.28E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.08E+13
2.27E+13;5.82E+13;1.45E+14;1.28E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.08E+13
2.27E+13;5.82E+13;1.45E+14;1.28E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.07E+13
2.27E+13;5.82E+13;1.45E+14;1.28E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.06E+13
2.27E+13;5.82E+13;1.45E+14;1.27E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.05E+13
2.27E+13;5.83E+13;1.45E+14;1.27E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.04E+13
2.27E+13;5.83E+13;1.45E+14;1.27E+13;3.69E+13;1.03E+14;5.29E+12;1.40E+13;4.03E+13
2.27E+13;5.83E+13;1.46E+14;1.27E+13;3.69E+13;1.04E+14;5.29E+12;1.40E+13;4.02E+13
2.27E+13;5.83E+13;1.46E+14;1.27E+13;3.69E+13;1.04E+14;5.29E+12;1.41E+13;4.01E+13
